sales_record_id,sales_order_id,created_date,created_time,last_updated_date,last_updated_time,sales_staff_id,counterparty_id,units_sold,unit_price,currency_id,design_id,agreed_payment_date,agreed_delivery_date,agreed_delivery_location_id
105109,6798,2024-02-14,18:30:10.372000,2024-02-14,18:30:10.372000,2,3,85566,3.31,1,292,2024-02-17,2024-02-14,10
105110,6799,2024-02-14,18:31:09.932000,2024-02-14,18:31:09.932000,6,17,19119,3.06,2,294,2024-02-20,2024-02-15,13
105111,6800,2024-02-14,18:37:10.092000,2024-02-14,18:37:10.092000,18,9,34842,2.41,2,98,2024-02-15,2024-02-21,4
105112,6801,2024-02-14,18:54:09.819000,2024-02-14,18:54:09.819000,10,9,51714,3.33,2,296,2024-02-18,2024-02-16,13
105113,6802,2024-02-15,08:14:09.986000,2024-02-15,08:14:09.986000,17,17,29282,2.03,2,23,2024-02-16,2024-02-16,5
105114,6803,2024-02-15,08:57:09.737000,2024-02-15,08:57:09.737000,9,8,33463,3.02,3,215,2024-02-20,2024-02-16,23
105115,6804,2024-02-15,09:14:09.827000,2024-02-15,09:14:09.827000,16,16,88195,2.42,3,203,2024-02-18,2024-02-17,9
105116,6805,2024-02-15,09:55:10.101000,2024-02-15,09:55:10.101000,19,3,97402,3.22,2,206,2024-02-19,2024-02-17,28
105117,6806,2024-02-15,10:32:09.709000,2024-02-15,10:32:09.709000,9,8,69030,2.05,2,298,2024-02-18,2024-02-17,2
105118,6807,2024-02-15,10:44:10.192000,2024-02-15,10:44:10.192000,20,20,74284,3.60,3,130,2024-02-19,2024-02-18,30
105119,6808,2024-02-15,11:57:10.123000,2024-02-15,11:57:10.123000,12,11,74326,3.88,1,288,2024-02-17,2024-02-19,23
105120,6809,2024-02-15,12:50:09.956000,2024-02-15,12:50:09.956000,12,15,27114,2.10,2,140,2024-02-20,2024-02-18,21
105121,6810,2024-02-15,13:36:09.989000,2024-02-15,13:36:09.989000,8,4,8329,2.26,2,21,2024-02-19,2024-02-18,12
105122,6811,2024-02-15,13:38:10.129000,2024-02-15,13:38:10.129000,7,10,85110,2.48,2,15,2024-02-20,2024-02-18,28
105123,6812,2024-02-15,14:07:10.234000,2024-02-15,14:07:10.234000,4,2,10078,3.17,2,138,2024-02-19,2024-02-17,2
105124,6813,2024-02-15,15:05:10.254000,2024-02-15,15:05:10.254000,13,18,61502,2.60,1,135,2024-02-20,2024-02-17,5
105125,6814,2024-02-15,15:31:09.943000,2024-02-15,15:31:09.943000,3,2,29221,2.35,1,75,2024-02-17,2024-02-22,16
105126,6815,2024-02-15,16:08:10.305000,2024-02-15,16:08:10.305000,10,16,53865,3.47,2,134,2024-02-19,2024-02-16,4
105127,6816,2024-02-15,17:24:09.785000,2024-02-15,17:24:09.785000,7,12,78318,3.21,3,3,2024-02-16,2024-02-15,15
105128,6817,2024-02-15,18:16:09.847000,2024-02-15,18:16:09.847000,14,3,97880,2.20,3,295,2024-02-18,2024-02-17,10
105129,6818,2024-02-15,18:40:09.838000,2024-02-15,18:40:09.838000,14,10,86404,3.26,3,47,2024-02-18,2024-02-17,28
105130,6819,2024-02-16,08:27:10.051000,2024-02-16,08:27:10.051000,12,15,61555,2.49,3,286,2024-02-20,2024-02-20,20
105131,6820,2024-02-16,08:35:10.191000,2024-02-16,08:35:10.191000,2,17,83283,3.72,2,223,2024-02-19,2024-02-23,9
105132,6821,2024-02-16,08:46:09.837000,2024-02-16,08:46:09.837000,11,6,38267,3.04,2,303,2024-02-21,2024-02-20,8
105133,6822,2024-02-16,09:12:10.206000,2024-02-16,09:12:10.206000,6,11,66040,2.64,2,259,2024-02-22,2024-02-16,24
105134,6823,2024-02-16,09:14:09.904000,2024-02-16,09:14:09.904000,15,13,7604,2.37,3,305,2024-02-18,2024-02-23,16
105135,6824,2024-02-16,09:32:10.067000,2024-02-16,09:32:10.067000,9,11,94409,2.64,2,65,2024-02-22,2024-02-19,4
105136,6825,2024-02-16,10:06:10.426000,2024-02-16,10:06:10.426000,16,6,59867,3.39,3,250,2024-02-16,2024-02-23,2
105137,6826,2024-02-16,10:28:10.233000,2024-02-16,10:28:10.233000,8,6,85979,3.47,1,289,2024-02-17,2024-02-16,27
105138,6827,2024-02-16,10:36:10.076000,2024-02-16,10:36:10.076000,8,12,29488,3.24,2,217,2024-02-20,2024-02-22,23
105139,6828,2024-02-16,10:53:10.204000,2024-02-16,10:53:10.204000,8,4,62751,3.43,3,203,2024-02-17,2024-02-17,19
105140,6829,2024-02-16,11:38:09.996000,2024-02-16,11:38:09.996000,6,16,39182,2.86,2,22,2024-02-21,2024-02-23,28
105141,6830,2024-02-16,11:46:09.887000,2024-02-16,11:46:09.887000,15,11,83155,2.59,2,281,2024-02-22,2024-02-19,1
105142,6831,2024-02-16,12:21:10.302000,2024-02-16,12:21:10.302000,1,16,21403,3.85,3,283,2024-02-19,2024-02-16,13
105143,6832,2024-02-16,12:29:09.770000,2024-02-16,12:29:09.770000,19,5,4694,2.24,1,296,2024-02-17,2024-02-19,14
105144,6833,2024-02-16,12:47:09.918000,2024-02-16,12:47:09.918000,2,16,41212,3.40,1,131,2024-02-19,2024-02-23,26
105145,6834,2024-02-16,12:51:10.251000,2024-02-16,12:51:10.251000,6,13,74250,3.52,2,17,2024-02-19,2024-02-19,23
105146,6835,2024-02-16,14:17:09.875000,2024-02-16,14:17:09.875000,13,19,76285,3.28,3,37,2024-02-21,2024-02-21,16
105147,6836,2024-02-16,14:24:10.145000,2024-02-16,14:24:10.145000,19,12,15176,2.29,2,160,2024-02-20,2024-02-20,9
105148,6837,2024-02-16,14:51:10.277000,2024-02-16,14:51:10.277000,7,2,5638,2.35,3,198,2024-02-20,2024-02-22,7
105149,6838,2024-02-16,14:53:10.086000,2024-02-16,14:53:10.086000,14,16,45678,2.65,1,247,2024-02-17,2024-02-21,19
105150,6839,2024-02-16,14:57:09.791000,2024-02-16,14:57:09.791000,4,12,83060,3.49,1,23,2024-02-19,2024-02-21,15
105151,6840,2024-02-16,15:12:10.039000,2024-02-16,15:12:10.039000,2,3,43773,2.60,1,38,2024-02-22,2024-02-19,15
105152,6841,2024-02-16,15:41:09.889000,2024-02-16,15:41:09.889000,10,5,24873,2.95,1,204,2024-02-22,2024-02-16,28
105153,6842,2024-02-16,15:43:10.048000,2024-02-16,15:43:10.048000,13,20,45535,3.76,1,106,2024-02-18,2024-02-22,8
105154,6843,2024-02-16,17:03:10.004000,2024-02-16,17:03:10.004000,7,17,1001,2.63,3,261,2024-02-20,2024-02-18,26
105155,6844,2024-02-16,17:08:09.761000,2024-02-16,17:08:09.761000,15,5,21873,2.98,3,159,2024-02-16,2024-02-21,5
105156,6845,2024-02-16,17:44:09.860000,2024-02-16,17:44:09.860000,4,9,74455,3.61,1,270,2024-02-18,2024-02-23,29
105157,6846,2024-02-16,17:57:09.778000,2024-02-16,17:57:09.778000,1,3,85914,2.25,3,310,2024-02-20,2024-02-20,9
105158,1810,2023-04-17,13:41:10.098000,2023-04-17,13:41:10.098000,5,3,78548,2.23,1,19,2023-04-23,2023-04-18,6
105159,6847,2024-02-16,18:43:09.776000,2024-02-16,18:43:09.776000,11,6,98235,2.86,2,61,2024-02-17,2024-02-18,10
105160,6848,2024-02-19,08:21:10.084000,2024-02-19,08:21:10.084000,15,5,49946,2.72,1,273,2024-02-22,2024-02-24,29
105161,6849,2024-02-19,09:17:10.177000,2024-02-19,09:17:10.177000,11,5,84209,2.08,2,159,2024-02-23,2024-02-23,29
105162,6850,2024-02-19,09:22:10.113000,2024-02-19,09:22:10.113000,8,9,55357,2.86,3,19,2024-02-20,2024-02-24,24
105163,6851,2024-02-19,09:26:09.753000,2024-02-19,09:26:09.753000,13,13,95004,2.87,1,273,2024-02-22,2024-02-21,10
105164,6852,2024-02-19,09:53:09.992000,2024-02-19,09:53:09.992000,20,7,70973,2.49,1,41,2024-02-22,2024-02-25,14
105165,6853,2024-02-19,11:45:10.030000,2024-02-19,11:45:10.030000,7,4,20085,3.81,3,136,2024-02-19,2024-02-22,18
105166,6854,2024-02-19,11:49:10.150000,2024-02-19,11:49:10.150000,17,4,34709,3.01,3,231,2024-02-23,2024-02-20,18
105167,6855,2024-02-19,13:11:10.125000,2024-02-19,13:11:10.125000,17,16,2340,2.62,3,162,2024-02-24,2024-02-24,1
105168,6856,2024-02-19,13:14:09.789000,2024-02-19,13:14:09.789000,13,8,24333,2.51,3,143,2024-02-22,2024-02-25,23
105169,6857,2024-02-19,13:24:09.892000,2024-02-19,13:24:09.892000,15,19,17885,2.59,1,306,2024-02-21,2024-02-26,22
105170,6858,2024-02-19,13:26:10.178000,2024-02-19,13:26:10.178000,15,12,9863,2.83,1,199,2024-02-21,2024-02-23,1
105171,6859,2024-02-19,14:01:09.999000,2024-02-19,14:01:09.999000,1,3,53622,3.02,1,78,2024-02-23,2024-02-21,4
105172,6861,2024-02-19,14:57:09.879000,2024-02-19,14:57:09.879000,7,13,36331,2.11,3,195,2024-02-20,2024-02-21,3
105173,6862,2024-02-19,15:17:09.905000,2024-02-19,15:17:09.905000,18,4,90205,3.75,1,194,2024-02-20,2024-02-22,28
105174,6863,2024-02-19,15:23:10.019000,2024-02-19,15:23:10.019000,4,16,47299,3.19,1,212,2024-02-22,2024-02-23,2
105175,6864,2024-02-19,16:34:10.116000,2024-02-19,16:34:10.116000,8,18,5930,2.75,1,257,2024-02-20,2024-02-21,29
105176,6865,2024-02-19,16:49:12.770000,2024-02-19,16:49:12.770000,18,15,43978,3.20,1,90,2024-02-20,2024-02-25,17
105177,6866,2024-02-19,17:23:09.765000,2024-02-19,17:23:09.765000,12,9,60590,3.80,1,287,2024-02-20,2024-02-21,11
105178,6867,2024-02-19,18:24:10.430000,2024-02-19,18:24:10.430000,10,12,59306,3.39,2,108,2024-02-20,2024-02-23,22
105179,6868,2024-02-19,18:48:10.337000,2024-02-19,18:48:10.337000,5,1,67306,3.77,2,237,2024-02-22,2024-02-21,21
105180,6869,2024-02-19,18:50:09.868000,2024-02-19,18:50:09.868000,3,5,88137,3.46,3,154,2024-02-20,2024-02-25,15
105181,6870,2024-02-20,08:58:10.191000,2024-02-20,08:58:10.191000,8,16,78294,2.07,2,316,2024-02-20,2024-02-23,10
105182,6872,2024-02-20,12:09:09.768000,2024-02-20,12:09:09.768000,10,15,96015,2.03,1,82,2024-02-22,2024-02-21,2
105183,6873,2024-02-20,12:44:09.985000,2024-02-20,12:44:09.985000,13,4,38283,2.02,2,159,2024-02-24,2024-02-21,9
105184,6874,2024-02-20,13:08:09.974000,2024-02-20,13:08:09.974000,9,8,7071,2.28,1,113,2024-02-25,2024-02-20,11
105185,6875,2024-02-20,13:18:09.773000,2024-02-20,13:18:09.773000,6,1,63275,2.14,2,66,2024-02-21,2024-02-24,16
105186,6876,2024-02-20,13:48:09.967000,2024-02-20,13:48:09.967000,14,19,16743,2.62,1,293,2024-02-24,2024-02-24,3
105187,6877,2024-02-20,14:02:09.915000,2024-02-20,14:02:09.915000,20,7,26162,2.95,1,125,2024-02-26,2024-02-27,4
105188,6878,2024-02-20,14:36:10.176000,2024-02-20,14:36:10.176000,16,1,35470,2.34,2,113,2024-02-23,2024-02-25,29
105189,6879,2024-02-20,15:07:09.880000,2024-02-20,15:07:09.880000,11,8,29550,3.13,3,249,2024-02-21,2024-02-26,16
105190,6880,2024-02-20,15:17:10.158000,2024-02-20,15:17:10.158000,18,11,70792,2.34,2,109,2024-02-23,2024-02-22,11
105191,6881,2024-02-20,15:23:09.903000,2024-02-20,15:23:09.903000,10,19,76248,2.62,2,5,2024-02-21,2024-02-25,2
105192,6882,2024-02-20,15:31:10.295000,2024-02-20,15:31:10.295000,20,12,44148,3.47,1,19,2024-02-23,2024-02-25,28
105193,6883,2024-02-20,16:56:10.668000,2024-02-20,16:56:10.668000,20,20,5598,2.78,3,18,2024-02-21,2024-02-25,25
105194,6884,2024-02-20,17:36:10.126000,2024-02-20,17:36:10.126000,11,4,49866,3.58,1,232,2024-02-26,2024-02-21,22
105195,6885,2024-02-20,17:48:10.289000,2024-02-20,17:48:10.289000,6,3,57656,3.10,3,7,2024-02-21,2024-02-27,4
105196,6886,2024-02-20,18:09:09.819000,2024-02-20,18:09:09.819000,6,4,64841,2.42,2,145,2024-02-21,2024-02-25,22
105197,6887,2024-02-20,18:17:10.197000,2024-02-20,18:17:10.197000,6,19,84147,2.24,1,307,2024-02-24,2024-02-21,19
105198,6888,2024-02-21,08:03:10.252000,2024-02-21,08:03:10.252000,9,17,11120,2.66,1,211,2024-02-21,2024-02-27,25
105199,6889,2024-02-21,08:30:10.227000,2024-02-21,08:30:10.227000,4,6,66230,3.32,1,248,2024-02-21,2024-02-24,19
105200,6890,2024-02-21,09:31:10.090000,2024-02-21,09:31:10.090000,2,7,87550,3.24,2,145,2024-02-26,2024-02-21,2
105201,6891,2024-02-21,10:20:10.091000,2024-02-21,10:20:10.091000,17,2,2331,3.65,3,7,2024-02-23,2024-02-26,19
105202,6892,2024-02-21,10:54:09.954000,2024-02-21,10:54:09.954000,15,1,88807,2.10,1,309,2024-02-25,2024-02-27,20
105203,6893,2024-02-21,12:09:09.819000,2024-02-21,12:09:09.819000,13,8,34528,2.44,3,93,2024-02-25,2024-02-21,7
105204,6894,2024-02-21,12:26:09.973000,2024-02-21,12:26:09.973000,9,7,29117,2.76,1,232,2024-02-25,2024-02-24,4
105205,6895,2024-02-21,12:44:09.975000,2024-02-21,12:44:09.975000,8,7,59540,2.76,2,110,2024-02-22,2024-02-24,16
105206,6896,2024-02-21,12:47:10.047000,2024-02-21,12:47:10.047000,10,14,36673,2.26,3,220,2024-02-23,2024-02-22,25
105207,6897,2024-02-21,13:43:10.065000,2024-02-21,13:43:10.065000,8,2,3867,3.80,3,264,2024-02-26,2024-02-22,16
105208,6898,2024-02-21,13:47:09.750000,2024-02-21,13:47:09.750000,10,13,18735,3.77,1,147,2024-02-27,2024-02-27,29
105209,6899,2024-02-21,13:58:09.926000,2024-02-21,13:58:09.926000,17,3,95118,2.58,2,264,2024-02-26,2024-02-26,24
105210,6900,2024-02-21,14:11:10.247000,2024-02-21,14:11:10.247000,15,18,15958,2.54,2,46,2024-02-26,2024-02-22,23
105211,6901,2024-02-21,14:14:09.822000,2024-02-21,14:14:09.822000,13,4,72453,3.97,1,134,2024-02-27,2024-02-22,25
105212,6902,2024-02-21,14:28:10.182000,2024-02-21,14:28:10.182000,19,19,59469,3.10,1,238,2024-02-23,2024-02-25,16
105213,6903,2024-02-21,15:22:10.345000,2024-02-21,15:22:10.345000,10,2,90313,2.71,1,307,2024-02-22,2024-02-27,11
105214,6904,2024-02-21,15:27:09.925000,2024-02-21,15:27:09.925000,19,7,56570,2.87,1,158,2024-02-24,2024-02-28,30
105215,6905,2024-02-21,15:33:09.767000,2024-02-21,15:33:09.767000,16,15,10218,2.31,3,34,2024-02-27,2024-02-23,25
105216,6906,2024-02-21,16:58:09.984000,2024-02-21,16:58:09.984000,17,16,74422,2.76,2,31,2024-02-25,2024-02-26,13
105217,6907,2024-02-21,17:15:09.999000,2024-02-21,17:15:09.999000,10,16,49375,3.11,3,123,2024-02-26,2024-02-25,18
105218,7779,2024-04-12,16:25:10.107000,2024-04-12,16:25:10.107000,11,20,47442,2.52,3,33,2024-04-14,2024-04-12,2
105219,6909,2024-02-21,17:21:09.854000,2024-02-21,17:21:09.854000,20,12,83904,2.90,3,195,2024-02-24,2024-02-27,1
105220,6910,2024-02-21,17:48:10.320000,2024-02-21,17:48:10.320000,19,10,60831,2.35,1,190,2024-02-23,2024-02-23,14
105221,6911,2024-02-21,18:10:09.984000,2024-02-21,18:10:09.984000,12,13,6988,3.22,1,190,2024-02-23,2024-02-23,30
105222,6912,2024-02-21,18:11:10.142000,2024-02-21,18:11:10.142000,4,17,65211,3.65,1,193,2024-02-23,2024-02-22,12
105223,6913,2024-02-21,18:21:09.850000,2024-02-21,18:21:09.850000,13,5,49628,2.87,1,33,2024-02-23,2024-02-28,6
105224,6914,2024-02-21,18:58:09.993000,2024-02-21,18:58:09.993000,15,13,10700,3.05,1,172,2024-02-22,2024-02-28,19
105225,6915,2024-02-22,08:03:10.331000,2024-02-22,08:03:10.331000,20,5,19278,2.99,3,239,2024-02-27,2024-02-24,30
105226,6916,2024-02-22,08:20:10.076000,2024-02-22,08:20:10.076000,19,16,24182,3.80,3,226,2024-02-22,2024-02-26,28
105227,6917,2024-02-22,08:24:09.779000,2024-02-22,08:24:09.779000,8,15,96213,3.86,2,186,2024-02-24,2024-02-29,2
105228,6918,2024-02-22,09:27:10.018000,2024-02-22,09:27:10.018000,19,11,41342,3.97,1,26,2024-02-24,2024-02-23,4
105229,6919,2024-02-22,09:29:09.913000,2024-02-22,09:29:09.913000,9,1,28667,3.21,3,56,2024-02-22,2024-02-29,15
105230,6920,2024-02-22,09:38:10.100000,2024-02-22,09:38:10.100000,4,6,76361,2.32,1,256,2024-02-22,2024-02-24,5
105231,6921,2024-02-22,09:47:09.886000,2024-02-22,09:47:09.886000,20,20,40611,3.36,2,57,2024-02-27,2024-02-25,24
105232,6922,2024-02-22,10:12:10.155000,2024-02-22,10:12:10.155000,13,11,70190,3.32,1,316,2024-02-23,2024-02-26,22
105233,6923,2024-02-22,11:47:09.858000,2024-02-22,11:47:09.858000,3,2,25863,3.12,1,52,2024-02-26,2024-02-24,23
105234,6924,2024-02-22,11:49:10.024000,2024-02-22,11:49:10.024000,6,5,26695,3.94,2,99,2024-02-26,2024-02-25,13
105235,6925,2024-02-22,12:48:10.358000,2024-02-22,12:48:10.358000,1,15,85990,2.83,1,21,2024-02-26,2024-02-22,1
105236,6926,2024-02-22,14:26:10.129000,2024-02-22,14:26:10.129000,11,17,60317,3.38,1,261,2024-02-23,2024-02-23,20
105237,6927,2024-02-22,14:40:10.409000,2024-02-22,14:40:10.409000,1,18,72965,3.30,2,182,2024-02-26,2024-02-23,18
105238,6928,2024-02-22,14:48:10.434000,2024-02-22,14:48:10.434000,14,4,37710,2.18,2,233,2024-02-23,2024-02-27,14
105239,6929,2024-02-22,15:59:10.043000,2024-02-22,15:59:10.043000,17,13,84729,3.77,3,112,2024-02-26,2024-02-25,21
105240,6930,2024-02-22,16:21:10.144000,2024-02-22,16:21:10.144000,18,7,2016,2.40,1,26,2024-02-26,2024-02-28,10
105241,6931,2024-02-22,16:23:10.225000,2024-02-22,16:23:10.225000,11,14,3936,2.94,1,28,2024-02-26,2024-02-29,11
105242,6932,2024-02-22,16:51:10.138000,2024-02-22,16:51:10.138000,5,7,23295,3.99,2,79,2024-02-26,2024-02-27,28
105243,6933,2024-02-22,16:52:10.347000,2024-02-22,16:52:10.347000,17,5,58249,3.15,3,252,2024-02-27,2024-02-26,15
105244,6934,2024-02-22,17:57:09.751000,2024-02-22,17:57:09.751000,17,11,79503,2.37,1,214,2024-02-23,2024-02-24,27
105245,6935,2024-02-22,18:13:10.115000,2024-02-22,18:13:10.115000,5,12,2104,2.03,2,188,2024-02-24,2024-02-25,2
105246,6936,2024-02-23,08:13:09.875000,2024-02-23,08:13:09.875000,16,12,55644,2.19,2,166,2024-02-27,2024-02-24,6
105247,6937,2024-02-23,08:43:10.235000,2024-02-23,08:43:10.235000,10,20,71340,2.98,1,280,2024-02-27,2024-02-26,24
105248,6938,2024-02-23,08:52:09.871000,2024-02-23,08:52:09.871000,17,9,6943,2.35,3,235,2024-02-27,2024-02-27,2
105249,6939,2024-02-23,09:13:09.843000,2024-02-23,09:13:09.843000,8,14,60787,2.91,2,47,2024-02-27,2024-02-26,19
105250,6940,2024-02-23,10:02:10.539000,2024-02-23,10:02:10.539000,7,10,34816,3.35,1,186,2024-02-29,2024-03-01,8
105251,6941,2024-02-23,10:41:09.819000,2024-02-23,10:41:09.819000,12,8,22713,2.54,3,225,2024-02-24,2024-02-24,29
105252,6942,2024-02-23,12:43:09.977000,2024-02-23,12:43:09.977000,16,11,56469,3.06,2,270,2024-02-25,2024-02-26,22
105253,6943,2024-02-23,13:37:09.738000,2024-02-23,13:37:09.738000,18,10,31086,2.59,2,157,2024-02-28,2024-02-25,30
105254,6944,2024-02-23,13:45:10.346000,2024-02-23,13:45:10.346000,8,1,58573,2.43,3,141,2024-02-29,2024-02-29,17
105255,6945,2024-02-23,14:24:09.961000,2024-02-23,14:24:09.961000,13,15,38462,3.29,1,313,2024-02-27,2024-02-24,21
105256,6946,2024-02-23,15:58:09.816000,2024-02-23,15:58:09.816000,15,9,49093,3.90,3,115,2024-02-27,2024-02-25,8
105257,6947,2024-02-23,16:21:09.912000,2024-02-23,16:21:09.912000,1,1,32692,3.34,1,58,2024-02-27,2024-02-28,29
105258,6948,2024-02-23,16:26:10.256000,2024-02-23,16:26:10.256000,17,12,29996,3.32,2,120,2024-02-26,2024-02-28,8
105259,6949,2024-02-23,16:31:09.877000,2024-02-23,16:31:09.877000,4,20,5787,2.24,1,277,2024-02-23,2024-02-29,17
105260,6950,2024-02-23,17:35:09.778000,2024-02-23,17:35:09.778000,1,15,74779,2.79,1,271,2024-02-25,2024-02-26,12
105261,6951,2024-02-23,18:33:10.109000,2024-02-23,18:33:10.109000,19,15,14805,2.47,3,200,2024-02-27,2024-02-25,28
105262,6952,2024-02-26,09:40:10.085000,2024-02-26,09:40:10.085000,12,17,85273,3.22,3,108,2024-02-29,2024-03-02,7
105263,6953,2024-02-26,09:55:10,2024-02-26,09:55:10,2,10,30285,2.72,3,147,2024-02-26,2024-02-29,30
105264,6954,2024-02-26,10:41:10.334000,2024-02-26,10:41:10.334000,17,8,63766,3.58,2,172,2024-02-26,2024-02-29,24
105265,6955,2024-02-26,11:06:10.116000,2024-02-26,11:06:10.116000,17,8,45698,3.06,2,148,2024-03-03,2024-03-03,18
105266,6956,2024-02-26,11:37:10.167000,2024-02-26,11:37:10.167000,2,4,18826,3.51,1,220,2024-02-27,2024-02-28,18
105267,6957,2024-02-26,11:48:10.068000,2024-02-26,11:48:10.068000,12,3,70655,2.52,2,159,2024-03-02,2024-02-28,19
105268,6958,2024-02-26,11:53:09.772000,2024-02-26,11:53:09.772000,5,20,77524,3.85,1,144,2024-03-02,2024-02-28,28
105269,6959,2024-02-26,11:55:10.362000,2024-02-26,11:55:10.362000,3,11,82847,3.71,3,182,2024-02-28,2024-02-27,9
105270,6960,2024-02-26,12:16:09.993000,2024-02-26,12:16:09.993000,20,4,62081,3.60,3,310,2024-03-02,2024-02-29,29
105271,6961,2024-02-26,12:43:10.079000,2024-02-26,12:43:10.079000,3,7,42323,3.99,2,182,2024-02-28,2024-02-29,9
105272,6962,2024-02-26,12:56:09.979000,2024-02-26,12:56:09.979000,6,8,88199,2.26,2,254,2024-03-02,2024-02-28,29
105273,6963,2024-02-26,12:57:09.753000,2024-02-26,12:57:09.753000,10,7,22511,2.36,2,7,2024-02-27,2024-03-02,30
105274,6964,2024-02-26,12:59:09.803000,2024-02-26,12:59:09.803000,3,18,33719,2.61,1,96,2024-03-02,2024-03-03,4
105275,6965,2024-02-26,13:08:10.113000,2024-02-26,13:08:10.113000,2,6,8003,2.86,2,138,2024-03-03,2024-03-03,18
105276,6966,2024-02-26,13:09:09.779000,2024-02-26,13:09:09.779000,10,12,16349,3.32,3,222,2024-03-03,2024-02-28,20
105277,6967,2024-02-26,13:32:09.867000,2024-02-26,13:32:09.867000,18,13,39598,3.80,2,23,2024-02-27,2024-02-26,30
105278,6968,2024-02-26,13:33:09.732000,2024-02-26,13:33:09.732000,7,16,20472,2.76,1,100,2024-02-27,2024-03-04,11
105279,6969,2024-02-26,14:15:10.371000,2024-02-26,14:15:10.371000,18,5,72336,3.89,3,125,2024-02-28,2024-03-01,23
105280,6970,2024-02-26,14:40:10.172000,2024-02-26,14:40:10.172000,16,17,5972,2.79,3,212,2024-02-29,2024-03-04,26
105281,6971,2024-02-26,14:53:10.162000,2024-02-26,14:53:10.162000,1,17,99289,3.72,2,221,2024-03-01,2024-02-28,23
105282,6972,2024-02-26,15:01:09.902000,2024-02-26,15:01:09.902000,17,18,32401,2.69,2,195,2024-02-28,2024-02-29,25
105283,6973,2024-02-26,15:47:09.779000,2024-02-26,15:47:09.779000,10,15,87960,2.77,3,118,2024-03-02,2024-03-01,13
105284,6974,2024-02-26,15:51:09.842000,2024-02-26,15:51:09.842000,15,14,2471,3.09,1,69,2024-03-01,2024-03-02,7
105285,6975,2024-02-26,16:02:09.934000,2024-02-26,16:02:09.934000,13,17,87226,3.06,2,48,2024-03-02,2024-03-02,5
105286,6976,2024-02-26,16:24:10.101000,2024-02-26,16:24:10.101000,13,4,44356,3.99,3,221,2024-02-29,2024-02-27,25
105287,6977,2024-02-26,17:09:10.011000,2024-02-26,17:09:10.011000,9,15,69412,3.06,2,310,2024-02-28,2024-02-27,20
105288,6978,2024-02-26,17:28:10.005000,2024-02-26,17:28:10.005000,9,8,13098,2.19,1,132,2024-03-02,2024-02-28,19
105289,6979,2024-02-26,17:51:09.914000,2024-02-26,17:51:09.914000,11,15,89303,3.87,2,147,2024-03-01,2024-02-28,23
105290,6980,2024-02-26,17:56:09.791000,2024-02-26,17:56:09.791000,8,7,14636,2.59,1,303,2024-02-29,2024-03-03,15
105291,6981,2024-02-26,18:05:09.904000,2024-02-26,18:05:09.904000,12,3,53280,2.73,1,128,2024-03-01,2024-03-04,14
105292,6982,2024-02-26,18:33:09.974000,2024-02-26,18:33:09.974000,8,6,83006,2.58,1,181,2024-02-27,2024-03-02,27
105293,6983,2024-02-27,08:04:10.132000,2024-02-27,08:04:10.132000,2,17,97016,3.48,3,304,2024-02-29,2024-03-01,7
105294,6984,2024-02-27,09:30:10.230000,2024-02-27,09:30:10.230000,5,12,49929,3.46,2,266,2024-03-02,2024-02-28,7
105295,6985,2024-02-27,09:45:10.437000,2024-02-27,09:45:10.437000,18,19,17039,2.25,3,306,2024-02-29,2024-03-04,27
105296,6986,2024-02-27,10:00:09.767000,2024-02-27,10:00:09.767000,9,14,11553,3.46,3,271,2024-03-02,2024-03-01,5
105297,6987,2024-02-27,10:07:10.243000,2024-02-27,10:07:10.243000,14,5,35944,2.38,1,253,2024-03-01,2024-02-29,6
105298,6988,2024-02-27,10:34:09.861000,2024-02-27,10:34:09.861000,1,13,63712,3.85,3,142,2024-03-01,2024-03-03,6
105299,6989,2024-02-27,11:21:09.918000,2024-02-27,11:21:09.918000,8,13,33565,2.92,1,22,2024-03-04,2024-03-01,13
105300,6990,2024-02-27,11:26:10.146000,2024-02-27,11:26:10.146000,16,2,53780,2.07,3,34,2024-03-02,2024-03-03,22
105301,6991,2024-02-27,11:29:09.904000,2024-02-27,11:29:09.904000,18,12,83922,3.37,2,35,2024-03-01,2024-02-28,18
105302,6992,2024-02-27,12:49:10.079000,2024-02-27,12:49:10.079000,16,10,14183,3.35,3,87,2024-03-01,2024-03-03,2
105303,6993,2024-02-27,12:56:09.943000,2024-02-27,12:56:09.943000,3,17,16040,3.39,3,115,2024-03-01,2024-02-29,30
105304,6994,2024-02-27,13:53:10.142000,2024-02-27,13:53:10.142000,19,17,12536,2.17,1,32,2024-03-02,2024-03-01,25
105305,6995,2024-02-27,14:33:10.023000,2024-02-27,14:33:10.023000,6,6,97021,2.03,3,95,2024-03-02,2024-02-29,7
105306,6996,2024-02-27,14:45:09.968000,2024-02-27,14:45:09.968000,18,5,54080,3.26,3,142,2024-02-28,2024-03-01,24
105307,6997,2024-02-27,15:44:10.189000,2024-02-27,15:44:10.189000,15,19,92787,2.38,3,77,2024-02-28,2024-02-28,5
105308,6998,2024-02-27,15:50:09.886000,2024-02-27,15:50:09.886000,3,8,95921,3.84,2,225,2024-03-03,2024-03-05,24
105309,6999,2024-02-27,15:52:10.164000,2024-02-27,15:52:10.164000,17,18,38800,2.93,3,98,2024-03-02,2024-03-05,6
